Date,Close,High,Low,Open,Volume
2024-12-09,4.960000038146973,5.034999847412109,4.90500020980835,4.929999828338623,919200
2024-12-10,4.920000076293945,5.050000190734863,4.880000114440918,4.960000038146973,758500
2024-12-11,4.860000133514404,4.960000038146973,4.820000171661377,4.940000057220459,772700
2024-12-12,4.699999809265137,4.869999885559082,4.664000034332275,4.860000133514404,784900
2024-12-13,4.710000038146973,4.71999979019165,4.65500020980835,4.670000076293945,644800
2024-12-16,4.590000152587891,4.755000114440918,4.590000152587891,4.659999847412109,1196000
2024-12-17,4.460000038146973,4.65500020980835,4.349999904632568,4.639999866485596,1558200
2024-12-18,4.369999885559082,4.678999900817871,4.320000171661377,4.480000019073486,1730500
2024-12-19,4.489999771118164,4.539999961853027,4.372000217437744,4.380000114440918,1121600
2024-12-20,4.440000057220459,4.630000114440918,4.400000095367432,4.480000019073486,3245500
2024-12-23,4.519999980926514,4.53000020980835,4.369999885559082,4.380000114440918,964600
2024-12-24,4.489999771118164,4.559999942779541,4.400000095367432,4.53000020980835,506900
2024-12-26,4.519999980926514,4.550000190734863,4.360000133514404,4.400000095367432,1039900
2024-12-27,4.619999885559082,4.644999980926514,4.480000019073486,4.5,842700
2024-12-30,4.510000228881836,4.670000076293945,4.474999904632568,4.550000190734863,999500
2024-12-31,4.650000095367432,4.670000076293945,4.510000228881836,4.510000228881836,1136600
2025-01-02,4.559999942779541,4.75,4.539999961853027,4.599999904632568,706800
2025-01-03,4.449999809265137,4.610000133514404,4.380000114440918,4.579999923706055,2067100
2025-01-06,4.539999961853027,4.695000171661377,4.46999979019165,4.489999771118164,1590400
2025-01-07,4.409999847412109,4.630000114440918,4.341000080108643,4.53000020980835,1074000
2025-01-08,4.28000020980835,4.39900016784668,4.25,4.380000114440918,711300
2025-01-10,4.550000190734863,4.570000171661377,4.204999923706055,4.25,1950500
2025-01-13,4.21999979019165,4.539999961853027,4.114999771118164,4.46999979019165,1987500
2025-01-14,4.150000095367432,4.269999980926514,4.125,4.21999979019165,1116100
2025-01-15,4.349999904632568,4.369999885559082,4.190000057220459,4.190000057220459,1238900
2025-01-16,4.420000076293945,4.434999942779541,4.289999961853027,4.360000133514404,814100
2025-01-17,4.570000171661377,4.610000133514404,4.380000114440918,4.409999847412109,1843700
2025-01-21,4.710000038146973,4.889999866485596,4.590000152587891,4.599999904632568,1457900
2025-01-22,4.710000038146973,4.763000011444092,4.630000114440918,4.71999979019165,750700
2025-01-23,4.929999828338623,4.929999828338623,4.65500020980835,4.710000038146973,1173700
2025-01-24,4.949999809265137,4.954999923706055,4.800000190734863,4.869999885559082,753800
2025-01-27,4.849999904632568,4.980000019073486,4.769999980926514,4.949999809265137,886700
2025-01-28,4.889999866485596,4.939000129699707,4.820000171661377,4.849999904632568,474500
2025-01-29,4.840000152587891,4.909999847412109,4.710000038146973,4.909999847412109,1286000
2025-01-30,4.949999809265137,4.980000019073486,4.804999828338623,4.849999904632568,624600
2025-01-31,4.769999980926514,4.931000232696533,4.75,4.809999942779541,1069600
2025-02-03,4.699999809265137,4.829999923706055,4.590000152587891,4.630000114440918,905000
2025-02-04,4.820000171661377,4.875,4.710000038146973,4.739999771118164,858800
2025-02-05,4.78000020980835,4.875,4.695000171661377,4.860000133514404,1396900
2025-02-06,4.820000171661377,4.900000095367432,4.724999904632568,4.849999904632568,675900
2025-02-07,4.840000152587891,5.0,4.784999847412109,4.829999923706055,795000
2025-02-10,4.960000038146973,5.008999824523926,4.855000019073486,4.929999828338623,711200
2025-02-11,4.889999866485596,5.079999923706055,4.869999885559082,4.909999847412109,559300
2025-02-12,4.829999923706055,4.929999828338623,4.760000228881836,4.860000133514404,1053100
2025-02-13,5.03000020980835,5.039999961853027,4.835000038146973,4.880000114440918,607800
2025-02-14,5.039999961853027,5.159999847412109,4.985000133514404,5.090000152587891,588400
2025-02-18,5.079999923706055,5.21999979019165,4.980000019073486,5.079999923706055,1724000
2025-02-19,5.130000114440918,5.25,5.099999904632568,5.099999904632568,1390300
2025-02-20,4.860000133514404,5.099999904632568,4.835000038146973,5.079999923706055,1022900
2025-02-21,4.809999942779541,4.919000148773193,4.78000020980835,4.869999885559082,1112500
2025-02-24,4.840000152587891,5.010000228881836,4.704999923706055,4.800000190734863,2243800
2025-02-25,4.650000095367432,4.929999828338623,4.545000076293945,4.849999904632568,1532500
2025-02-26,4.889999866485596,5.090000152587891,4.659999847412109,4.670000076293945,2792200
2025-02-27,4.980000019073486,5.429999828338623,4.800000190734863,4.989999771118164,5274200
2025-02-28,4.980000019073486,5.010000228881836,4.651999950408936,4.880000114440918,2419600
2025-03-03,4.849999904632568,5.204999923706055,4.835000038146973,4.980000019073486,2507800
2025-03-04,4.670000076293945,4.869999885559082,4.614999771118164,4.75,2736200
2025-03-05,4.940000057220459,4.985000133514404,4.699999809265137,4.699999809265137,3090700
2025-03-06,4.639999866485596,4.925000190734863,4.614999771118164,4.880000114440918,941400
2025-03-07,4.610000133514404,4.739999771118164,4.550000190734863,4.619999885559082,1406400
2025-03-10,4.489999771118164,4.730000019073486,4.46999979019165,4.5,2091500
2025-03-11,4.559999942779541,4.610000133514404,4.429999828338623,4.5,1917800
2025-03-12,4.659999847412109,4.769999980926514,4.565000057220459,4.599999904632568,1489000
2025-03-13,4.46999979019165,4.630000114440918,4.370999813079834,4.630000114440918,1122900
2025-03-14,4.420000076293945,4.585000038146973,4.394999980926514,4.519999980926514,1063500
2025-03-17,4.460000038146973,4.46999979019165,4.309999942779541,4.369999885559082,1358700
2025-03-18,4.480000019073486,4.545000076293945,4.349999904632568,4.480000019073486,1795800
2025-03-19,4.789999961853027,4.860000133514404,4.480000019073486,4.5,2454000
2025-03-20,4.739999771118164,4.945000171661377,4.739999771118164,4.739999771118164,1905600
2025-03-21,4.639999866485596,4.894999980926514,4.599999904632568,4.710000038146973,3709500
2025-03-24,4.639999866485596,4.789999961853027,4.574999809265137,4.699999809265137,1371500
2025-03-25,4.550000190734863,4.704999923706055,4.539999961853027,4.659999847412109,1088000
2025-03-26,4.539999961853027,4.679999828338623,4.5,4.550000190734863,1015800
2025-03-27,4.519999980926514,4.554999828338623,4.465000152587891,4.550000190734863,650300
2025-03-28,4.5,4.75,4.429999828338623,4.510000228881836,2393400
2025-03-31,4.409999847412109,4.5,4.315000057220459,4.440000057220459,1183500
2025-04-01,4.429999828338623,4.579999923706055,4.340000152587891,4.409999847412109,1622500
2025-04-02,4.570000171661377,4.675000190734863,4.380000114440918,4.380000114440918,1470500
2025-04-03,4.289999961853027,4.489999771118164,4.269999980926514,4.429999828338623,1314200
2025-04-04,4.119999885559082,4.230000019073486,4.0,4.199999809265137,1688000
2025-04-07,4.010000228881836,4.215000152587891,3.819999933242798,3.940000057220459,1615000
2025-04-08,4.090000152587891,4.329999923706055,4.034999847412109,4.170000076293945,1910200
2025-04-09,4.690000057220459,4.735000133514404,4.050000190734863,4.070000171661377,1934300
2025-04-10,4.320000171661377,4.619999885559082,4.21999979019165,4.559999942779541,1136200
2025-04-11,4.420000076293945,4.485000133514404,4.304999828338623,4.320000171661377,920700
2025-04-14,4.489999771118164,4.559999942779541,4.400000095367432,4.46999979019165,717700
2025-04-15,4.489999771118164,4.605000019073486,4.460000038146973,4.480000019073486,747100
2025-04-16,4.449999809265137,4.65500020980835,4.414999961853027,4.46999979019165,770100
2025-04-17,4.485000133514404,4.489999771118164,4.389999866485596,4.449999809265137,545800
2025-04-21,4.369999885559082,4.458000183105469,4.309999942779541,4.440000057220459,447400
2025-04-22,4.449999809265137,4.5,4.380000114440918,4.420000076293945,609200
2025-04-23,4.610000133514404,4.710000038146973,4.53000020980835,4.539999961853027,1206700
2025-04-24,4.800000190734863,4.840000152587891,4.63100004196167,4.639999866485596,937000
2025-04-25,4.679999828338623,4.829999923706055,4.650000095367432,4.78000020980835,692100
2025-04-28,4.630000114440918,4.764999866485596,4.554999828338623,4.679999828338623,600300
2025-04-29,4.659999847412109,4.699999809265137,4.585000038146973,4.639999866485596,449000
2025-04-30,4.630000114440918,4.65500020980835,4.510000228881836,4.579999923706055,641400
2025-05-01,4.639999866485596,4.710000038146973,4.614999771118164,4.659999847412109,797700
2025-05-02,4.679999828338623,4.795000076293945,4.659999847412109,4.690000057220459,1106200
2025-05-05,4.690000057220459,4.789999961853027,4.605000019073486,4.659999847412109,695900
2025-05-06,4.260000228881836,4.670000076293945,4.045000076293945,4.619999885559082,4346600
2025-05-07,3.7899999618530273,4.369999885559082,3.674999952316284,4.300000190734863,8900600
2025-05-08,4.239999771118164,4.355000019073486,3.859999895095825,4.03000020980835,3188800
2025-05-09,4.320000171661377,4.465000152587891,4.210000038146973,4.210000038146973,1842100
2025-05-12,4.349999904632568,4.610000133514404,4.239999771118164,4.449999809265137,3154700
2025-05-13,4.300000190734863,4.369999885559082,4.251999855041504,4.340000152587891,1125300
2025-05-14,4.269999980926514,4.360000133514404,4.21999979019165,4.300000190734863,748900
2025-05-15,4.010000228881836,4.300000190734863,3.849999904632568,4.25,1366100
2025-05-16,3.9600000381469727,4.034999847412109,3.930000066757202,4.010000228881836,1311400
2025-05-19,3.950000047683716,3.974999904632568,3.880000114440918,3.900000095367432,788500
2025-05-20,3.9700000286102295,3.9800000190734863,3.900000095367432,3.940000057220459,923400
2025-05-21,3.7899999618530273,3.940000057220459,3.7799999713897705,3.920000076293945,1412000
2025-05-22,3.819999933242798,3.859999895095825,3.775000095367432,3.7899999618530273,781700
2025-05-23,3.740000009536743,3.7799999713897705,3.690000057220459,3.759999990463257,1188500
2025-05-27,3.829999923706055,3.8550000190734863,3.759999990463257,3.809999942779541,691300
2025-05-28,3.7899999618530273,3.829999923706055,3.759999990463257,3.809999942779541,522300
2025-05-29,3.809999942779541,3.859999895095825,3.759999990463257,3.809999942779541,421500
2025-05-30,3.920000076293945,3.930000066757202,3.7300000190734863,3.7799999713897705,1158700
2025-06-02,3.819999933242798,3.924999952316284,3.799999952316284,3.920000076293945,679300
2025-06-03,3.940000057220459,3.9700000286102295,3.7829999923706055,3.819999933242798,617900
2025-06-04,4.010000228881836,4.099999904632568,3.920000076293945,3.930000066757202,1274200
2025-06-05,4.21999979019165,4.275000095367432,4.010000228881836,4.010000228881836,1446800
2025-06-06,4.079999923706055,4.244999885559082,3.990000009536743,4.21999979019165,2309600
2025-06-09,4.110000133514404,4.159999847412109,4.050000190734863,4.110000133514404,1875100
2025-06-10,4.539999961853027,4.639999866485596,4.190000057220459,4.260000228881836,3492100
2025-06-11,4.53000020980835,4.670000076293945,4.46999979019165,4.53000020980835,1611800
2025-06-12,4.480000019073486,4.539999961853027,4.440000057220459,4.5,1394900
2025-06-13,4.369999885559082,4.5,4.349999904632568,4.400000095367432,1039500
2025-06-16,4.429999828338623,4.514999866485596,4.329999923706055,4.380000114440918,1375900
