Date,Close,High,Low,Open,Volume
2024-12-09,11.100000381469728,11.114999771118164,10.574999809265137,10.829999923706056,11333
2024-12-10,11.265000343322754,11.654999732971191,10.649999618530272,11.100000381469728,17940
2024-12-11,10.979999542236328,11.699999809265137,10.920000076293944,11.699999809265137,7900
2024-12-12,10.994999885559082,11.204999923706056,10.800000190734863,10.949999809265137,14320
2024-12-13,10.800000190734863,11.100000381469728,10.800000190734863,11.100000381469728,3407
2024-12-16,10.470000267028809,11.010000228881836,10.40999984741211,10.755000114440918,12773
2024-12-17,10.079999923706056,10.800000190734863,10.050000190734863,10.545000076293944,7560
2024-12-18,9.28499984741211,10.470000267028809,9.149999618530272,10.470000267028809,24047
2024-12-19,9.28499984741211,9.824999809265137,9.28499984741211,9.28499984741211,17420
2024-12-20,9.479999542236328,9.675000190734863,9.225000381469728,9.300000190734863,5953
2024-12-23,8.729999542236328,9.614999771118164,8.699999809265137,9.524999618530272,18020
2024-12-24,9.0,9.0,8.625,8.850000381469727,5967
2024-12-26,10.664999961853027,10.949999809265137,8.850000381469727,8.90999984741211,30087
2024-12-27,10.949999809265137,11.520000457763672,10.710000038146973,10.920000076293944,10993
2024-12-30,8.53499984741211,10.69499969482422,8.25,10.68000030517578,95420
2024-12-31,8.5649995803833,9.210000038146973,8.399999618530273,9.0,61707
2025-01-02,9.600000381469728,9.600000381469728,8.399999618530273,8.640000343322754,54050
2025-01-03,8.760000228881836,9.479999542236328,8.699999809265137,9.239999771118164,39050
2025-01-06,9.0600004196167,9.420000076293944,8.760000228881836,8.760000228881836,35917
2025-01-07,8.699999809265137,9.119999885559082,8.520000457763672,9.0600004196167,18100
2025-01-08,7.980000019073486,8.699999809265137,7.860000133514404,8.699999809265137,25733
2025-01-10,7.440000057220459,8.279999732971191,7.440000057220459,7.980000019073486,38083
2025-01-13,7.559999942779541,7.739999771118164,7.019999980926514,7.440000057220459,10800
2025-01-14,7.739999771118164,7.860000133514404,7.559999942779541,7.619999885559082,13450
2025-01-15,7.920000076293945,8.15999984741211,7.440000057220459,7.679999828338623,23717
2025-01-16,7.559999942779541,7.920000076293945,7.5,7.920000076293945,15983
2025-01-17,7.380000114440918,7.794000148773193,7.260000228881836,7.679999828338623,15483
2025-01-21,8.100000381469727,8.220000267028809,7.440000057220459,7.5,126950
2025-01-22,7.50600004196167,8.100000381469727,7.5,8.100000381469727,39633
2025-01-23,7.380000114440918,7.722000122070312,7.199999809265137,7.5,19967
2025-01-24,7.5,7.619999885559082,7.260000228881836,7.5,13183
2025-01-27,7.5,7.619999885559082,7.217999935150146,7.320000171661377,8317
2025-01-28,7.199999809265137,7.619999885559082,7.199999809265137,7.613999843597412,35533
2025-01-29,7.619999885559082,7.739999771118164,7.260000228881836,7.260000228881836,25117
2025-01-30,7.199999809265137,7.679999828338623,6.900000095367432,7.380000114440918,21067
2025-01-31,7.139999866485596,7.320000171661377,6.960000038146973,7.260000228881836,9200
2025-02-03,7.079999923706055,7.139999866485596,6.659999847412109,6.900000095367432,10450
2025-02-04,7.139999866485596,7.380000114440918,6.797999858856201,6.900000095367432,14483
2025-02-05,7.199999809265137,7.5,7.199999809265137,7.199999809265137,7983
2025-02-06,7.559999942779541,7.619999885559082,7.320000171661377,7.320000171661377,8017
2025-02-07,7.320000171661377,7.559999942779541,7.199999809265137,7.380000114440918,6233
2025-02-10,7.079999923706055,7.440000057220459,6.875999927520752,7.260000228881836,14200
2025-02-11,7.019999980926514,7.110000133514404,6.900000095367432,7.079999923706055,3767
2025-02-12,6.78000020980835,7.019999980926514,6.539999961853027,6.960000038146973,6233
2025-02-13,6.960000038146973,6.960000038146973,6.539999961853027,6.840000152587891,7633
2025-02-14,7.199999809265137,7.260000228881836,6.71999979019165,6.960000038146973,6700
2025-02-18,6.71999979019165,7.170000076293945,6.71999979019165,7.079999923706055,12017
2025-02-19,6.659999847412109,6.803999900817871,6.659999847412109,6.71999979019165,8333
2025-02-20,6.053999900817871,6.71999979019165,6.0,6.659999847412109,28200
2025-02-21,6.119999885559082,6.539999961853027,5.400000095367432,6.119999885559082,24400
2025-02-24,5.340000152587891,6.059999942779541,5.21999979019165,6.0,43917
2025-02-25,5.22599983215332,5.340000152587891,5.039999961853027,5.340000152587891,9600
2025-02-26,5.190000057220459,5.315999984741211,5.111999988555908,5.111999988555908,5667
2025-02-27,5.099999904632568,5.28000020980835,4.980000019073486,5.28000020980835,10400
2025-02-28,4.800000190734863,5.159999847412109,4.800000190734863,5.099999904632568,10467
2025-03-03,4.380000114440918,4.860000133514404,4.380000114440918,4.860000133514404,8117
2025-03-04,4.260000228881836,4.446000099182129,4.038000106811523,4.349999904632568,21800
2025-03-05,4.5,4.679999828338623,4.085999965667725,4.314000129699707,11500
2025-03-06,4.5,4.854000091552734,4.3379998207092285,4.854000091552734,9700
2025-03-07,4.739999771118164,4.800000190734863,4.409999847412109,4.50600004196167,6717
2025-03-10,4.380000114440918,4.584000110626221,4.260000228881836,4.5,6200
2025-03-11,4.320000171661377,4.685999870300293,4.056000232696533,4.374000072479248,5517
2025-03-12,4.349999904632568,4.5,4.205999851226807,4.5,3533
2025-03-13,4.349999904632568,4.5,4.139999866485596,4.320000171661377,4117
2025-03-14,4.260000228881836,4.409999847412109,4.0920000076293945,4.320000171661377,3033
2025-03-17,4.289999961853027,4.5,4.139999866485596,4.260000228881836,3333
2025-03-18,4.260000228881836,4.46999979019165,4.139999866485596,4.320000171661377,6617
2025-03-19,4.170000076293945,4.260000228881836,4.079999923706055,4.122000217437744,6183
2025-03-20,4.254000186920166,4.302000045776367,4.199999809265137,4.199999809265137,2933
2025-03-21,4.211999893188477,4.260000228881836,4.127999782562256,4.254000186920166,4183
2025-03-24,4.320000171661377,4.415999889373779,4.127999782562256,4.199999809265137,8133
2025-03-25,4.320000171661377,4.380000114440918,4.199999809265137,4.260000228881836,11850
2025-03-26,4.308000087738037,4.320000171661377,4.079999923706055,4.320000171661377,6033
2025-03-27,4.199999809265137,4.260000228881836,4.079999923706055,4.260000228881836,5300
2025-03-28,4.193999767303467,4.260000228881836,4.050000190734863,4.193999767303467,9350
2025-03-31,3.900000095367432,4.199999809265137,3.7920000553131104,4.199999809265137,12150
2025-04-01,3.7920000553131104,3.839999914169312,3.660000085830689,3.839999914169312,5217
2025-04-02,3.0,3.4200000762939453,2.8499999046325684,3.4200000762939453,93000
2025-04-03,3.4679999351501465,3.4679999351501465,2.880000114440918,2.9100000858306885,67067
2025-04-04,3.859999895095825,4.5,3.140000104904175,3.1700000762939453,485900
2025-04-07,3.799999952316284,3.9149999618530273,3.369999885559082,3.650000095367432,75800
2025-04-08,3.839999914169312,4.184999942779541,3.5299999713897705,3.7200000286102295,67800
2025-04-09,4.25,4.284999847412109,3.5,3.849999904632568,84800
2025-04-10,3.509999990463257,3.924999952316284,3.5,3.900000095367432,42600
2025-04-11,3.289999961853028,3.390000104904175,2.9800000190734863,3.369999885559082,50600
2025-04-14,3.400000095367432,3.450000047683716,3.299999952316284,3.299999952316284,20800
2025-04-15,3.4200000762939453,3.5789999961853027,3.200000047683716,3.2699999809265137,30600
2025-04-16,3.369999885559082,3.5,3.2149999141693115,3.4200000762939453,5900
2025-04-17,3.3499999046325684,3.390000104904175,3.2669999599456787,3.299999952316284,6900
2025-04-21,3.25,3.3399999141693115,3.197999954223633,3.3399999141693115,7300
2025-04-22,3.434000015258789,3.553999900817871,3.25,3.299999952316284,12400
2025-04-23,3.5999999046325684,3.7899999618530273,3.430000066757202,3.440000057220459,68700
2025-04-24,3.799999952316284,3.869999885559082,3.559999942779541,3.569999933242798,50900
2025-04-25,3.900000095367432,3.9600000381469727,3.670000076293945,3.7899999618530273,63900
2025-04-28,3.880000114440918,4.010000228881836,3.569999933242798,3.900000095367432,43200
2025-04-29,3.650000095367432,4.039999961853027,3.619999885559082,4.039999961853027,23000
2025-04-30,3.9700000286102295,3.9700000286102295,3.660000085830689,3.759999990463257,14700
2025-05-01,3.819999933242798,4.159999847412109,3.742000102996826,3.900000095367432,68800
2025-05-02,3.869999885559082,3.937000036239624,3.7100000381469727,3.829999923706055,24600
2025-05-05,4.059999942779541,4.099999904632568,3.799999952316284,4.0,28600
2025-05-06,3.930000066757202,4.059999942779541,3.900000095367432,4.059999942779541,29900
2025-05-07,3.9800000190734863,3.990000009536743,3.75,3.940000057220459,12700
2025-05-08,3.849999904632568,3.9800000190734863,3.811000108718872,3.9800000190734863,5200
2025-05-09,3.8519999980926514,4.090000152587891,3.595000028610229,3.930000066757202,65400
2025-05-12,3.9700000286102295,4.0,3.7799999713897705,3.880000114440918,24300
2025-05-13,3.950000047683716,4.289999961853027,3.868000030517578,3.868000030517578,88300
2025-05-14,3.744999885559082,3.9570000171661377,3.619999885559082,3.950000047683716,29400
2025-05-15,3.75,3.9700000286102295,3.75,3.880000114440918,13800
2025-05-16,3.650000095367432,3.911999940872192,3.5299999713897705,3.75,29700
2025-05-19,3.5999999046325684,3.799999952316284,3.5999999046325684,3.670000076293945,29900
2025-05-20,3.7300000190734863,3.7300000190734863,3.619999885559082,3.6530001163482666,10800
2025-05-21,3.690000057220459,3.7300000190734863,3.650000095367432,3.700000047683716,3000
2025-05-22,3.619999885559082,3.79800009727478,3.549999952316284,3.5999999046325684,11200
2025-05-23,3.694999933242798,3.869999885559082,3.559000015258789,3.559000015258789,17400
2025-05-27,3.630000114440918,3.7899999618530273,3.569999933242798,3.7899999618530273,6700
2025-05-28,3.615000009536743,3.7899999618530273,3.5999999046325684,3.630000114440918,11200
2025-05-29,3.7079999446868896,3.7079999446868896,3.5999999046325684,3.5999999046325684,1600
2025-05-30,3.619999885559082,3.7100000381469727,3.5999999046325684,3.670000076293945,15500
2025-06-02,3.559999942779541,3.6530001163482666,3.549999952316284,3.5999999046325684,6800
2025-06-03,3.6059999465942383,3.691999912261963,3.5999999046325684,3.650000095367432,3500
2025-06-04,3.7200000286102295,3.828999996185303,3.549999952316284,3.609999895095825,32500
2025-06-05,3.609999895095825,3.747999906539917,3.549999952316284,3.660000085830689,5900
2025-06-06,3.555000066757202,3.619999885559082,3.555000066757202,3.619999885559082,4400
2025-06-09,3.5980000495910645,3.640000104904175,3.5799999237060547,3.5799999237060547,2400
2025-06-10,3.5999999046325684,3.700000047683716,3.5999999046325684,3.650000095367432,8500
2025-06-11,3.660000085830689,3.700000047683716,3.618000030517578,3.700000047683716,3400
2025-06-12,3.5999999046325684,3.700000047683716,3.539999961853028,3.677000045776367,5100
2025-06-13,4.230000019073486,4.400000095367432,3.509999990463257,3.740000009536743,641200
2025-06-16,3.5999999046325684,4.019999980926514,3.372999906539917,4.019999980926514,335900
2025-06-17,3.839999914169312,4.127999782562256,3.470000028610229,3.5999999046325684,190700
2025-06-18,3.5,3.75,3.2300000190734863,3.700000047683716,139900
2025-06-20,3.5799999237060547,3.799999952316284,3.2699999809265137,3.5,362000
2025-06-23,3.569999933242798,4.0,3.390000104904175,3.660000085830689,421700
2025-06-24,3.549999952316284,3.680000066757202,3.309999942779541,3.640000104904175,95700
2025-06-25,3.305000066757202,3.469000101089477,3.200000047683716,3.400000095367432,68200
2025-06-26,3.299999952316284,3.4100000858306885,3.2100000381469727,3.390000104904175,43500
