Date,Close,High,Low,Open,Volume
2024-12-09,20.09000015258789,22.64999961853028,20.06999969482422,22.26000022888184,8924700
2024-12-10,18.420000076293945,20.222999572753903,18.280000686645508,20.1200008392334,10791100
2024-12-11,19.270000457763672,19.59000015258789,17.899999618530273,19.350000381469727,8678800
2024-12-12,18.3700008392334,20.290000915527344,18.36000061035156,19.450000762939453,7009800
2024-12-13,18.530000686645508,18.729999542236328,17.90999984741211,18.39999961853028,5308300
2024-12-16,18.479999542236328,18.729999542236328,17.139999389648438,17.850000381469727,7936900
2024-12-17,19.100000381469727,19.280000686645508,17.209999084472656,18.030000686645508,7785400
2024-12-18,18.3799991607666,22.940000534057617,18.030000686645508,21.40999984741211,50038700
2024-12-19,20.959999084472656,21.850000381469727,18.520000457763672,19.36000061035156,33848400
2024-12-20,21.520000457763672,22.670000076293945,19.64999961853028,20.100000381469727,19738200
2024-12-23,22.020000457763672,22.32999992370605,19.40999984741211,21.770000457763672,16889300
2024-12-24,23.61000061035156,24.0,21.420000076293945,21.950000762939453,11124300
2024-12-26,24.040000915527344,24.989999771118164,23.030000686645508,23.30500030517578,12389000
2024-12-27,22.780000686645508,24.530000686645508,21.68000030517578,23.89999961853028,10185700
2024-12-30,23.64999961853028,24.288000106811523,21.90999984741211,22.46999931335449,9861100
2024-12-31,21.229999542236328,23.854999542236328,20.299999237060547,23.700000762939453,15636300
2025-01-02,21.850000381469727,22.739999771118164,20.756000518798828,21.229999542236328,9357700
2025-01-03,27.25,27.440000534057617,21.61000061035156,21.959999084472656,23875600
2025-01-06,30.0,31.65999984741211,27.170000076293945,27.459999084472656,26852200
2025-01-07,29.5,31.90999984741211,28.280000686645508,30.0,15551400
2025-01-08,26.1200008392334,29.190000534057617,24.76799964904785,27.739999771118164,15796500
2025-01-10,25.239999771118164,27.0,24.39999961853028,26.14999961853028,8870800
2025-01-13,22.8799991607666,23.809999465942383,21.5,23.65999984741211,10626200
2025-01-14,22.809999465942383,24.299999237060547,22.35099983215332,24.059999465942383,9930800
2025-01-15,24.170000076293945,26.489999771118164,23.809999465942383,24.100000381469727,13590600
2025-01-16,24.229999542236328,25.200000762939453,23.09000015258789,24.729999542236328,9635800
2025-01-17,26.049999237060547,26.799999237060547,24.231000900268555,24.989999771118164,12852900
2025-01-21,31.25,31.479999542236328,26.89999961853028,27.6200008392334,22472400
2025-01-22,34.16999816894531,34.95000076293945,32.029998779296875,32.43000030517578,23525000
2025-01-23,38.77999877929688,40.209999084472656,32.0099983215332,32.13999938964844,34230700
2025-01-24,41.81999969482422,43.70000076293945,38.83000183105469,39.54999923706055,36783200
2025-01-27,31.11000061035156,34.959999084472656,29.059999465942383,32.68000030517578,43302600
2025-01-28,34.119998931884766,34.15999984741211,30.0,33.04999923706055,28477400
2025-01-29,35.29999923706055,38.09000015258789,33.27000045776367,33.61000061035156,32089400
2025-01-30,41.90999984741211,42.25,35.88999938964844,36.20000076293945,34330200
2025-01-31,41.61000061035156,45.22999954223633,40.369998931884766,42.400001525878906,26872300
2025-02-03,45.93000030517578,47.400001525878906,38.20000076293945,38.68999862670898,32623800
2025-02-04,46.88999938964844,48.01499938964844,43.7599983215332,46.709999084472656,20934600
2025-02-05,50.5,52.45000076293945,46.02000045776367,46.75,26730400
2025-02-06,47.7599983215332,52.9900016784668,46.52999877929688,51.22999954223633,19884000
2025-02-07,55.4900016784668,59.13999938964844,48.84000015258789,49.39500045776367,37705300
2025-02-10,53.72999954223633,56.79999923706055,53.310001373291016,55.04999923706055,17091400
2025-02-11,50.08000183105469,54.09999847412109,49.209999084472656,53.040000915527344,14446800
2025-02-12,54.380001068115234,55.33000183105469,47.4900016784668,47.77999877929688,18768300
2025-02-13,55.02999877929688,55.54999923706055,50.79999923706055,55.40999984741211,12778900
2025-02-14,52.619998931884766,57.5,51.70000076293945,55.380001068115234,14232200
2025-02-18,50.18999862670898,54.79999923706055,49.18000030517578,52.810001373291016,12388800
2025-02-19,45.119998931884766,49.5,44.27999877929688,48.459999084472656,14986800
2025-02-20,42.65999984741211,44.61000061035156,40.29999923706055,44.60499954223633,12387700
2025-02-21,38.790000915527344,43.68999862670898,37.83000183105469,43.560001373291016,13961800
2025-02-24,34.08000183105469,37.9900016784668,33.63999938964844,37.16999816894531,14554600
2025-02-25,32.06999969482422,34.290000915527344,29.81999969482422,33.525001525878906,16463100
2025-02-26,35.189998626708984,36.47999954223633,33.56999969482422,34.5,18620400
2025-02-27,32.38999938964844,38.67699813842773,32.310001373291016,38.45000076293945,17631500
2025-02-28,33.38999938964844,34.65999984741211,30.440000534057617,31.334999084472656,13403000
2025-03-03,29.3799991607666,35.06999969482422,29.25,34.75,11978000
2025-03-04,30.920000076293945,32.25699996948242,27.5,28.209999084472656,14577100
2025-03-05,30.290000915527344,31.132999420166016,29.11000061035156,31.0,11297500
2025-03-06,25.96999931335449,29.36000061035156,25.66200065612793,29.104999542236328,13001600
2025-03-07,26.270000457763672,26.799999237060547,24.459999084472656,25.709999084472656,12029700
2025-03-10,23.690000534057617,25.309999465942383,23.26000022888184,24.8799991607666,11690300
2025-03-11,25.46999931335449,26.459999084472656,23.540000915527344,23.75,13987200
2025-03-12,26.190000534057617,28.01000022888184,25.15999984741211,27.46999931335449,15389400
2025-03-13,23.950000762939453,26.34000015258789,23.8700008392334,26.15999984741211,8750600
2025-03-14,27.71999931335449,27.82999992370605,24.888999938964844,25.01000022888184,13618800
2025-03-17,28.0,29.739999771118164,27.61000061035156,28.3799991607666,15447600
2025-03-18,26.020000457763672,27.145000457763672,25.75,27.0,8849700
2025-03-19,28.049999237060547,28.36000061035156,25.82999992370605,26.940000534057617,9283200
2025-03-20,27.770000457763672,29.89999961853028,27.229999542236328,27.36000061035156,13191700
2025-03-21,27.15999984741211,27.64999961853028,26.14999961853028,26.940000534057617,8093300
2025-03-24,30.90999984741211,31.459999084472656,28.57999992370605,28.950000762939453,21619000
2025-03-25,28.93000030517578,30.57999992370605,27.65999984741211,28.8799991607666,19207500
2025-03-26,26.3700008392334,29.799999237060547,25.84000015258789,28.65999984741211,15942200
2025-03-27,23.81999969482422,26.1299991607666,23.6299991607666,25.40999984741211,13689400
2025-03-28,22.38999938964844,24.239999771118164,22.299999237060547,23.68000030517578,9669700
2025-03-31,21.6299991607666,22.63999938964844,21.100000381469727,21.299999237060547,10082000
2025-04-01,22.530000686645508,24.07999992370605,21.729999542236328,22.8799991607666,12724100
2025-04-02,22.700000762939453,23.725000381469727,21.799999237060547,21.850000381469727,10552700
2025-04-03,21.88999938964844,22.799999237060547,20.799999237060547,20.82999992370605,10644000
2025-04-04,19.799999237060547,20.850000381469727,17.799999237060547,20.530000686645508,17569900
2025-04-07,21.93000030517578,23.40999984741211,17.420000076293945,18.65999984741211,20792800
2025-04-08,20.229999542236328,24.020000457763672,19.90999984741211,23.8799991607666,15997500
2025-04-09,24.07999992370605,24.64999961853028,19.96500015258789,20.82999992370605,18198100
2025-04-10,22.71999931335449,23.665000915527344,21.61000061035156,23.3700008392334,10859900
2025-04-11,22.5,22.989999771118164,21.542999267578125,22.82999992370605,7796500
2025-04-14,22.549999237060547,24.3700008392334,22.309999465942383,23.924999237060547,8734000
2025-04-15,23.0,23.739999771118164,22.36000061035156,22.600000381469727,6890500
2025-04-16,21.559999465942383,22.530000686645508,21.299999237060547,21.989999771118164,6220600
2025-04-17,21.979999542236328,22.18899917602539,21.030000686645508,21.959999084472656,4594400
2025-04-21,20.38999938964844,21.64999961853028,19.88999938964844,21.5,7025800
2025-04-22,21.530000686645508,21.979999542236328,20.6200008392334,20.71999931335449,9677800
2025-04-23,23.3700008392334,24.239999771118164,22.11000061035156,22.18000030517578,16020500
2025-04-24,24.31999969482422,25.270000457763672,23.690000534057617,23.700000762939453,10634900
2025-04-25,23.739999771118164,24.309999465942383,23.18000030517578,23.690000534057617,6558900
2025-04-28,24.489999771118164,25.25,23.020000457763672,24.059999465942383,6979500
2025-04-29,24.440000534057617,24.84000015258789,23.549999237060547,24.55500030517578,5164200
2025-04-30,23.739999771118164,23.809999465942383,22.520000457763672,23.530000686645508,6660100
2025-05-01,26.309999465942383,26.93000030517578,24.440000534057617,24.75,13354000
2025-05-02,26.239999771118164,27.39999961853028,26.100000381469727,27.0,11570500
2025-05-05,25.46999931335449,25.82999992370605,24.86000061035156,25.6299991607666,5554000
2025-05-06,28.65999984741211,28.96500015258789,24.530000686645508,24.790000915527344,18741400
2025-05-07,27.1200008392334,27.709999084472656,25.700000762939453,27.690000534057617,16692100
2025-05-08,26.950000762939453,28.40999984741211,26.440000534057617,28.200000762939453,10946600
2025-05-09,28.09000015258789,28.729999542236328,26.15999984741211,27.290000915527344,16100100
2025-05-12,28.850000381469727,30.2450008392334,28.15999984741211,29.729999542236328,15034200
2025-05-13,32.029998779296875,32.630001068115234,29.170000076293945,29.200000762939453,23396900
2025-05-14,37.0099983215332,39.369998931884766,34.099998474121094,34.54999923706055,39267300
2025-05-15,37.40999984741211,38.04999923706055,34.45000076293945,35.959999084472656,17537900
2025-05-16,37.720001220703125,39.900001525878906,36.150001525878906,38.52999877929688,18870200
2025-05-19,39.72999954223633,39.83000183105469,34.880001068115234,35.529998779296875,19004400
2025-05-20,37.56999969482422,41.33000183105469,36.84999847412109,41.33000183105469,16339800
2025-05-21,36.810001373291016,39.38999938964844,35.685001373291016,37.0,15484900
2025-05-22,39.720001220703125,40.43000030517578,35.849998474121094,36.810001373291016,19220400
2025-05-23,48.869998931884766,52.16999816894531,43.630001068115234,44.65999984741211,92503100
2025-05-27,53.900001525878906,54.47999954223633,46.119998931884766,49.52000045776367,45495500
2025-05-28,55.2400016784668,57.56999969482422,53.34999847412109,53.4900016784668,34572000
2025-05-29,52.93000030517578,56.0,51.72999954223633,55.72499847412109,21107000
2025-05-30,52.720001220703125,54.36000061035156,49.40999984741211,49.40999984741211,23478000
2025-06-02,52.43999862670898,53.58000183105469,50.2400016784668,50.71500015258789,15037100
2025-06-03,49.77000045776367,58.68999862670898,49.33000183105469,56.0,31354900
2025-06-04,49.09000015258789,51.18000030517578,45.04999923706055,49.42499923706055,19199000
2025-06-05,47.15999984741211,49.84999847412109,46.0099983215332,48.27999877929688,13211700
2025-06-06,50.290000915527344,50.54999923706055,46.400001525878906,47.09999847412109,13254600
2025-06-09,54.2599983215332,54.7400016784668,48.7599983215332,51.70000076293945,15735200
2025-06-10,52.540000915527344,56.5,50.790000915527344,54.27999877929688,14780200
2025-06-11,68.02999877929688,68.91000366210938,53.36000061035156,53.560001373291016,55913500
2025-06-12,64.4800033569336,71.0,62.880001068115234,63.61000061035156,38026500
2025-06-13,63.65999984741211,65.5999984741211,60.59999847412109,61.95000076293945,31769000
2025-06-16,65.44999694824219,73.55000305175781,64.8010025024414,67.0,29283400
2025-06-17,62.77000045776367,69.4000015258789,61.790000915527344,68.26000213623047,24789600
2025-06-18,62.02000045776367,63.959999084472656,59.619998931884766,63.26499938964844,14650000
2025-06-20,57.95000076293945,63.95000076293945,57.52999877929688,63.0,15026100
2025-06-23,55.11000061035156,58.70000076293945,52.119998931884766,57.38999938964844,19045000
2025-06-24,60.709999084472656,61.45000076293945,57.20500183105469,57.83000183105469,18003700
2025-06-25,55.56999969482422,64.77999877929688,55.3489990234375,63.09999847412109,17089000
2025-06-26,55.84999847412109,57.75,55.40999984741211,57.25,9984600
2025-06-27,55.2599983215332,62.09999847412109,54.04999923706055,59.54999923706055,45939900
2025-06-30,55.9900016784668,57.303001403808594,53.79999923706055,56.34999847412109,13456700
2025-07-01,51.7400016784668,55.25,51.52999877929688,54.900001525878906,13224900
2025-07-02,51.33000183105469,52.18999862670898,50.08000183105469,51.58000183105469,10018000
2025-07-03,53.720001220703125,54.29999923706055,51.2400016784668,52.75,8869200
2025-07-07,55.93999862670898,56.33000183105469,51.880001068115234,53.8650016784668,11928600
